tide_range,beam,beam_pair,lat,lon,repeat_cycles_no,track
2.402777541,r,1,-79.21195523,-77.95980359,3,26
2.402344715,l,1,-76.79217055,-70.90050952,4,102
2.401937887,pair,2,-78.85167161,-80.82068116,2,126
2.400931913,l,3,-81.77818403,-62.1116751,2,1299
2.400657974,pair,2,-80.37898779,-65.80639997,4,476
2.39993849,l,2,-82.12263815,-53.36730325,3,186
2.399476492,pair,2,-78.45516484,-68.22990248,3,34
2.398476057,r,2,-79.10979698,-68.09135206,4,537
2.397241978,pair,1,-78.84827782,-70.57834815,3,864
2.396278852,l,1,-81.32896824,-65.41481987,3,1138
2.395903014,r,2,-80.07110756,-78.8657023,4,468
2.395604381,r,2,-76.85425355,-76.79284111,3,87
2.39530331,r,2,-79.53321022,-50.49173878,5,582
2.394561734,r,1,-81.50722387,-62.49334136,3,796
2.394549312,l,1,-78.84765611,-70.57555047,3,864
2.394011131,r,1,-79.21888704,-78.48581102,3,529
2.393609238,r,1,-80.70602122,-49.18630874,4,582
2.393380063,r,3,-76.79022469,-71.17056666,4,102
2.392261611,pair,2,-79.35677319,-30.27488642,5,1350
2.392050903,r,2,-79.40959948,-34.78771687,6,1191
2.391599436,pair,1,-82.22127002,-65.60089806,3,217
2.391339342,l,1,-80.9438397,-62.22466922,5,10
2.39084485,l,1,-82.11239581,-53.05093808,5,985
2.390744617,r,2,-82.13753846,-54.36925418,4,1192
2.389495784,r,1,-80.7142291,-48.13601467,6,963
2.38907,r,1,-78.77011208,-77.50830571,2,26
2.388051347,l,1,-80.79398117,-73.67921131,3,925
2.387458268,l,3,-78.88521964,-36.4218747,4,9
2.387456471,pair,3,-82.31172351,-44.58147228,4,253
2.386590874,r,3,-80.66210197,-71.54675139,4,742
2.385576346,pair,2,-80.92224557,-62.39249705,5,10
2.385458922,r,2,-81.99845661,-52.28566228,5,924
2.38545115,pair,3,-81.77807433,-62.10877222,2,1299
2.385170934,r,2,-79.35564077,-30.27597494,5,1350
2.384616867,pair,1,-78.97068524,-35.42222365,6,1191
2.38449983,l,3,-82.13458586,-54.15250086,4,1192
2.384091399,pair,3,-79.80013233,-67.29058707,5,498
2.384069348,l,3,-80.9545073,-68.60338051,4,940
2.383932021,pair,2,-76.72454029,-74.34264344,2,400
2.383607625,pair,3,-82.14267053,-53.5718183,5,985
2.383576863,l,1,-81.48691928,-63.05236297,3,1299
2.383576639,pair,1,-76.25701197,-68.05463036,4,796
2.383294355,r,3,-80.93204398,-51.18990218,4,40
2.383067921,r,1,-82.85263882,-61.13247929,5,1031
2.383051549,r,3,-77.35455696,-76.05345491,4,583
2.382781205,l,1,-81.78111132,-63.07035825,5,894
2.382565999,r,2,-76.09442686,-66.91288874,2,742
2.382544484,pair,1,-81.48664558,-63.04990341,3,1299
2.382481779,pair,3,-75.82553752,-65.23510109,3,110
2.382470661,r,3,-81.77813693,-62.10555203,2,1299
2.381625834,l,2,-77.87834063,-80.17518704,2,4
2.380836978,l,3,-79.53776084,-68.27400195,4,1062
2.380250827,r,2,-80.3792441,-65.80348953,4,476
2.380167836,r,1,-78.19150648,-74.1105584,4,727
2.379149921,l,3,-78.91452114,-79.00608533,4,1032
2.379142487,l,2,-79.35755598,-30.2734212,5,1350
2.378805196,pair,3,-80.93231591,-51.18756254,4,40
2.378429137,r,1,-79.69409259,-66.04193918,5,437
2.377995729,r,1,-80.06576093,-78.84935538,4,65
2.377278511,r,1,-79.08484813,-71.65496353,2,339
2.376945434,l,1,-78.5629627,-68.74243321,5,742
2.376932113,pair,2,-76.78569486,-71.03147143,4,102
2.37637991,l,1,-82.22338337,-61.96608229,4,857
2.376366074,l,3,-78.16457464,-78.7332014,2,385
2.375948886,pair,1,-75.761149,-64.48733682,5,491
2.375800131,r,3,-80.36970454,-64.39214531,4,1138
2.375017533,r,2,-80.92216152,-62.39474923,5,10
2.374428262,pair,3,-81.94707028,-65.64069647,5,574
2.374102023,r,1,-82.67512291,-57.365539,3,110
2.373661155,r,1,-81.75804902,-63.29509121,5,452
2.373555116,l,1,-80.05565897,-78.86693253,4,65
2.372544547,r,1,-79.44449918,-33.58118589,5,1152
2.372475297,r,3,-81.82928422,-48.81586789,4,1122
2.370579805,pair,1,-82.10799248,-53.04525935,5,985
2.370493728,pair,1,-75.0273241,-63.00490134,5,498
2.370259151,l,3,-79.59833066,-66.26914498,5,437
2.370165515,l,3,-77.36815006,-75.00826424,6,964
2.369662788,pair,3,-80.07679594,-78.73865165,5,1010
2.368875805,pair,1,-79.69452551,-66.04007709,5,437
2.368855279,l,2,-79.53408169,-50.49554935,5,582
2.36852094,pair,2,-77.88054213,-80.171164,2,4
2.367985744,l,1,-81.85051083,-48.39647544,4,201
2.367630906,l,2,-81.95105107,-65.42150825,5,574
2.367486197,pair,3,-81.89005896,-47.36975573,4,1000
2.367340102,pair,3,-79.53488442,-68.27301743,4,1062
2.366629112,l,2,-82.10797941,-53.27035852,5,985
2.366424528,l,2,-80.22019653,-31.22050961,5,63
2.36629286,pair,2,-74.87776209,-62.77575239,4,940
2.366063125,pair,2,-80.69101838,-49.01810169,4,582
2.365890108,pair,3,-76.79064539,-71.16906294,4,102
2.364521974,r,1,-81.35489807,-41.97191732,6,94
2.364216404,pair,2,-80.68153833,-75.25202025,3,324
2.364176419,l,1,-79.40428065,-30.81126232,2,1328
2.363510664,l,1,-79.21505514,-31.01574649,3,1328
2.36262713,pair,3,-78.8980715,-36.43743354,4,9
2.362491162,l,3,-82.14347143,-53.57019394,5,985
2.36205465,pair,2,-80.95519065,-52.84025446,4,1107
2.362035479,pair,2,-79.10953126,-68.09394081,4,537
2.360339831,r,1,-82.17952303,-61.75144105,2,269
2.359904981,pair,1,-78.84748451,-70.60030264,5,1162
2.35888127,r,1,-77.42283187,-74.46310397,3,903
2.358635071,r,1,-81.79837869,-62.50609214,2,1299
2.358108092,r,2,-80.43969005,-63.64481085,5,1238
2.35770949,l,3,-82.10505086,-53.17403136,3,186
2.35768037,pair,1,-77.55251695,-72.80277911,4,781
2.35743535,r,2,-80.96020539,-39.53032786,5,795
2.357313714,pair,3,-82.10665708,-53.16763293,3,186
2.356984915,r,2,-78.45526331,-68.22771967,3,34
2.356918954,pair,1,-78.75951014,-77.49578764,3,26
2.356336372,l,3,-78.59587797,-69.08501621,5,742
2.354998682,pair,1,-81.780492,-63.07220118,5,894
2.35464719,r,3,-82.38681617,-60.63237795,4,354
2.354381617,l,1,-79.33879707,-67.23740664,3,476
2.354379001,r,2,-79.54237713,-68.11386408,4,1062
2.35432372,pair,2,-79.53382056,-50.49344626,5,582
2.354310582,l,3,-81.8956654,-47.37761612,4,1000
2.354062829,l,3,-80.9507624,-39.35229361,5,795
2.3535381,pair,3,-78.20101812,-74.41780213,4,727
2.352573834,l,1,-82.19519492,-54.49106842,4,1192
2.352323433,pair,2,-80.8658395,-69.79290118,3,842
2.351808535,l,3,-81.84492455,-49.09827621,5,680
2.351790798,r,1,-78.85309926,-70.58534007,3,864
2.351681028,l,1,-80.97439596,-68.23730032,5,940
2.351605981,l,1,-80.96317019,-68.48040129,4,498
2.351471465,r,2,-81.79718423,-62.28928912,2,1299
2.351415196,l,1,-80.16279776,-66.53262381,4,34
2.35066058,pair,3,-80.95100987,-39.34915059,5,795
2.350393874,l,3,-82.30103358,-44.55568631,4,253
2.3496328,l,2,-79.54307034,-68.10995171,4,1062
2.349186448,l,2,-76.16294484,-67.73260146,4,1238
2.349135385,r,2,-81.92205019,-51.10252443,5,1305
2.348635327,r,1,-79.70605001,-59.8279793,4,1336
2.348595188,l,1,-79.19900557,-77.94159082,3,26
2.348419238,r,2,-82.40688913,-60.82693889,4,354
2.348243191,l,2,-81.85283411,-48.89244697,5,680
2.34776569,r,3,-80.05340712,-77.20620381,4,788
2.347521228,r,3,-79.38114837,-30.73132266,3,908
2.34741101,l,2,-82.13639,-54.378087,4,1192
2.347290707,l,2,-81.9277816,-51.10702039,5,1305
2.347125204,r,3,-81.97068729,-51.41874237,5,1305
2.3466415,l,2,-80.91681536,-70.23907652,4,1345
2.346602075,l,2,-78.19335072,-74.25831945,3,727
2.346479483,l,2,-80.36558797,-64.19617456,4,1138
2.34589901,l,2,-80.37977478,-65.80791088,4,476
2.34573929,l,3,-82.12454002,-52.87449461,5,628
2.345421731,pair,3,-78.91426406,-79.00805057,4,1032
2.345137254,l,1,-78.03125694,-79.41393301,3,1154
2.344393786,r,1,-79.6996246,-66.3071461,5,1382
2.344241139,l,3,-79.93883542,-31.38762695,3,908
2.34395223,l,1,-80.6112984,-71.39031738,3,461
2.34346571,l,3,-79.38009931,-30.72543385,3,908
2.343209511,l,3,-81.16296027,-67.0633095,3,217
2.34258352,l,3,-82.5643,-63.03207753,3,269
2.341273087,l,2,-76.78593918,-71.02982776,4,102
2.34084614,l,1,-80.86857695,-59.86323115,3,49
2.340803295,pair,2,-79.59480253,-66.3553743,5,1382
2.340602238,l,1,-81.76258756,-63.61476167,5,918
2.340489219,l,2,-80.68094754,-63.33417808,5,574
2.340438794,r,3,-80.55685619,-34.46966653,5,368
2.339143105,l,2,-80.68885692,-49.02388224,4,582
2.338977039,pair,2,-81.93146051,-51.11713771,5,1305
2.338209682,r,1,-82.87465077,-61.96336268,6,1092
2.337339052,pair,2,-79.45999769,-33.76489974,5,1152
2.337125407,pair,2,-82.0915285,-53.24117769,5,985
2.336596454,l,3,-78.89792209,-79.83690745,3,65
2.336451149,l,2,-82.90613764,-62.55143851,5,1040
2.336269495,r,3,-82.34434605,-44.88362919,5,963
2.33596835,r,3,-82.10654605,-53.16469563,3,186
2.335959037,r,2,-82.56204661,-62.7906666,3,269
2.335855695,l,3,-82.0772461,-45.91436829,3,1320
2.335682052,l,3,-80.75492068,-74.00989977,3,925
2.334430297,r,2,-80.61912553,-75.59694384,3,1269
2.333289363,pair,1,-82.19594526,-54.48636483,4,1192
2.332568265,r,3,-78.20111335,-74.42003518,4,727
2.332488027,r,3,-79.39075194,-36.19309433,5,1335
2.33136744,pair,3,-80.4746908,-32.76879898,5,688
2.330314872,r,1,-76.73289734,-70.31539391,4,537
2.32916851,r,2,-82.31585768,-44.09926709,6,695
2.327055171,r,2,-81.94721612,-65.42052493,5,574
2.32697903,l,3,-80.37555992,-64.33026629,3,1299
2.326507364,l,3,-81.96471461,-51.40093762,5,1305
2.325884055,r,1,-81.98437005,-51.77477917,4,1366
2.325862816,pair,1,-79.40386569,-30.80989979,2,1328
2.325852854,l,2,-81.13498034,-67.30983256,3,217
2.325689296,l,1,-81.9147825,-50.86050097,5,1305
2.32552685,pair,2,-78.54274052,-83.40860082,5,956
2.325348723,pair,2,-79.5419382,-68.11101724,4,1062
2.32496268,r,1,-82.19636437,-54.48242439,4,1192
2.324775572,l,1,-81.99110229,-52.04069261,5,924
2.324238448,pair,1,-80.70316654,-49.19292911,4,582
2.323985543,r,2,-79.3360423,-67.84732843,4,537
2.323016446,pair,1,-80.4744852,-33.14399446,5,688
2.322764764,pair,2,-80.77964589,-70.22407346,4,178
2.322299494,l,3,-80.44005597,-33.3385844,6,1191
2.320827298,l,1,-79.26405512,-76.7126439,5,849
2.320825319,pair,2,-82.42977076,-61.04108137,2,1299
2.320389712,r,2,-80.25070842,-31.43497828,5,1008
2.320108539,pair,2,-77.37250585,-75.11580688,5,849
2.319729473,l,2,-79.7123338,-66.23116548,5,437
2.319372222,pair,1,-81.79830773,-62.50917504,2,1299
2.318773646,pair,1,-82.1412518,-65.50004192,5,659
2.318704318,l,3,-81.47998084,-64.26803341,5,71
2.318669047,pair,3,-80.37813928,-64.40102657,4,1138
2.318563784,l,1,-81.37153457,-41.95045448,6,94
2.318352165,pair,2,-78.19940304,-74.26601395,4,727
2.317824645,pair,3,-77.93540311,-73.13961234,4,1108
2.317648406,r,2,-80.95492034,-52.84259019,4,1107
2.316599779,l,3,-76.79094104,-70.52771468,4,1040
2.315963484,r,3,-80.61896743,-75.63415019,5,605
2.315944828,l,2,-80.9687177,-39.52285078,5,795
2.315923097,l,1,-79.69513273,-66.03842285,5,437
2.315678858,l,2,-82.55759364,-63.03289045,5,1214
2.315645516,l,2,-79.56166028,-66.83433601,5,498
2.315589153,r,1,-79.3602611,-76.04298007,3,788
2.314305522,l,3,-79.48892879,-32.19675725,5,1008
2.314261057,l,2,-82.00745467,-52.29664775,5,924
2.313655261,l,1,-80.06663704,-78.85334055,4,65
2.313647509,l,1,-80.77869296,-64.14727805,3,1299
2.313588954,pair,2,-81.5254783,-64.0714467,4,476
2.312962227,pair,1,-77.38753659,-74.98740345,5,849
2.312946464,r,1,-81.78289757,-62.27447764,3,354
2.312674324,l,2,-80.95546095,-52.83791878,4,1107
2.312515064,l,1,-81.53689556,-64.26621843,4,476
2.312510765,pair,1,-81.36330438,-41.96109049,6,94
2.312140271,pair,3,-79.46798509,-50.39904783,5,582
2.312133863,r,1,-77.52024754,-73.08702202,3,339
2.312045947,pair,3,-82.14911354,-61.39126126,3,1299
2.311945653,r,1,-82.14217717,-65.49509255,5,659
2.310990972,r,1,-78.26156168,-49.60692631,2,399
2.310862885,pair,3,-80.67035564,-71.5559322,4,742
2.310853502,r,1,-80.38196433,-64.68705067,3,1299
2.310197181,pair,2,-80.25166901,-31.43625793,5,1008
2.309526847,pair,2,-81.98690071,-52.00057098,4,1366
2.309143861,pair,1,-81.96090306,-65.21966186,5,574
2.309110966,r,1,-75.02760904,-63.00684227,4,498
2.308886143,l,3,-78.51702711,-68.48945809,2,239
2.308085243,r,3,-82.14307187,-53.57587439,5,985
2.308032822,r,2,-79.92912785,-31.84242118,5,1008
2.307686239,l,2,-80.16160007,-66.35318602,4,34
2.307177849,pair,3,-81.90470328,-50.77065916,5,802
2.306756399,pair,3,-76.79104604,-70.52577955,4,1040
2.306746217,l,3,-80.96435468,-53.09397004,3,948
2.306330936,l,1,-81.86310598,-47.59484761,4,140
2.30598875,l,2,-80.86697675,-69.79394457,3,842
2.305684127,r,2,-76.72604835,-73.06463104,3,727
2.30503384,r,1,-79.40673752,-30.80401621,2,1328
2.304929694,l,3,-82.57935034,-63.06609742,3,269
2.303234602,pair,2,-79.2420086,-31.59902101,4,2
2.302113118,l,3,-80.03232267,-43.23016698,3,536
2.301951918,pair,2,-80.49543827,-54.48424684,4,64
2.30173081,l,3,-83.27968883,-61.18785411,4,909
2.301652841,r,3,-79.59763211,-66.27312985,5,437
2.301437842,r,1,-81.48498799,-63.04975205,3,1299
2.300496941,pair,1,-79.69988432,-66.30504705,5,1382
2.300410205,pair,3,-79.14680318,-30.49848738,5,383
2.300162162,r,2,-80.38057199,-64.48096951,4,696
2.300130788,l,3,-80.6172474,-75.62643085,5,605
2.299188482,r,1,-78.84775646,-70.59786234,5,1162
2.299161298,pair,1,-78.82300414,-67.76960305,4,476
2.299133982,l,2,-79.27743094,-76.48136868,6,1208
2.297808047,r,3,-79.53340399,-68.27363107,4,1062
2.297650311,l,1,-81.96152527,-65.21776182,5,574
2.297462559,pair,3,-81.96563663,-51.40584703,5,1305
2.29565665,l,1,-75.82632067,-64.96618073,4,994
2.295355206,l,2,-80.43666966,-33.52983514,6,1191
2.295125304,pair,1,-80.36224141,-31.47513189,5,1008
2.29489741,r,2,-81.32934189,-41.80677219,6,94
2.294652377,l,3,-82.14974335,-61.393251,3,1299
2.293099244,r,2,-80.91437268,-70.23740416,3,1345
2.292960404,l,3,-79.42498766,-33.82784805,4,1130
2.292089185,l,1,-81.97959042,-51.7594267,4,1366
2.291732877,l,3,-78.20092294,-74.41556793,4,727
2.291195508,pair,3,-80.18540636,-61.80872046,6,955
2.29114405,pair,1,-82.12320704,-60.33951172,6,1092
2.291067212,l,2,-80.60906706,-75.61640771,2,1269
2.29105274,l,2,-81.32833511,-41.81422991,6,94
2.290874586,l,2,-81.52625649,-64.07260329,4,476
2.289794412,pair,1,-80.22307006,-31.13049922,6,1350
2.289721681,r,2,-78.76683286,-77.52765103,3,324
2.288994154,l,1,-81.49871851,-63.61895037,4,513
2.288534757,l,2,-82.15619445,-61.60980135,3,1299
2.288189447,pair,3,-82.83250492,-60.80896137,6,970
2.287116921,pair,2,-79.01272704,-71.3100418,4,781
2.286973996,r,1,-81.77935485,-63.07311737,5,894
2.286834081,l,2,-80.92694233,-50.97977998,4,40
2.286798696,l,2,-80.08209163,-78.35491813,2,1352
2.286689557,l,2,-78.52341018,-68.68573452,4,537
2.286598481,r,2,-82.4656277,-55.83301684,4,665
2.285042695,r,2,-80.86331517,-69.79392944,3,842
2.284854416,r,1,-81.91991275,-50.35741365,5,802
2.284575108,r,3,-83.28078763,-61.19838653,4,909
2.284532083,r,3,-75.78145955,-64.7425563,4,994
2.284194897,pair,2,-82.00854966,-52.30192174,5,924
2.284039887,l,1,-82.87574341,-61.95889687,6,1092
2.28384764,pair,3,-81.90174048,-49.72712632,5,1183
2.28350652,r,2,-81.9888596,-52.00739942,4,1366
2.28313927,r,1,-80.92030333,-50.77864323,4,40
2.28305716,l,1,-77.95790765,-80.25298545,2,4
2.282914761,l,1,-79.24000712,-33.84539876,5,627
2.28268562,r,3,-79.93813211,-31.39172467,3,908
2.282340459,l,3,-82.06628024,-52.63786294,5,924
2.282014953,pair,2,-80.95024396,-68.66133289,4,498
2.280479839,pair,2,-75.01781511,-62.33959913,2,437
2.280422346,r,3,-80.95177706,-39.34521169,5,795
2.279979846,pair,1,-78.15442796,-79.0058508,4,651
2.279823876,r,2,-80.90900554,-69.38020834,3,559
2.279768763,r,1,-77.95845632,-80.24831616,2,4
2.279295198,r,2,-80.95049021,-68.66446433,4,498
2.27914886,pair,1,-76.75012471,-70.04490017,3,979
2.278951259,pair,3,-80.09110402,-77.16230457,5,888
2.278337762,r,2,-75.79416802,-64.85882316,4,994
2.278206666,r,2,-81.91273363,-50.56656468,5,802
2.278092036,r,1,-81.99640478,-52.05687671,5,924
2.27794864,r,3,-79.72040732,-32.18040858,5,566
2.27777272,pair,1,-80.44787378,-33.69869269,6,1191
2.277563111,r,1,-80.95908353,-52.65123163,4,1107
2.277423178,pair,3,-82.55409426,-63.01235276,3,269
2.276501807,r,3,-80.38103348,-64.66728186,4,696
2.275991276,l,3,-81.99635491,-52.24039377,4,1366
2.275826057,pair,3,-79.63356201,-60.0848924,3,1336
2.275373733,pair,1,-81.91847127,-50.87037744,5,1305
2.275359147,pair,1,-81.99651045,-52.05399353,5,924
2.272754003,pair,1,-81.983273,-51.7695284,4,1366
2.272661194,l,1,-76.25726697,-68.05641244,4,796
2.271303221,r,1,-81.96131489,-65.22350411,5,574
2.270718529,pair,2,-81.32892497,-41.81035796,6,94
2.270694488,l,3,-78.75700152,-77.38412611,2,324
2.270423971,pair,2,-79.95929479,-31.54855189,4,63
2.269719032,r,3,-82.23320222,-44.07805583,2,1344
2.269363771,l,2,-82.11112507,-65.33361951,5,659
2.269030608,l,1,-80.50673766,-35.13615372,3,710
2.268657683,pair,2,-83.29920742,-61.49280443,5,25
2.268506207,r,1,-77.0529818,-76.56694929,2,583
2.268339579,r,1,-82.17831891,-61.78920672,3,1299
2.267501878,pair,1,-80.61016523,-71.38930701,3,461
2.267258729,l,2,-79.92878134,-31.84775017,5,1008
2.266570041,r,1,-81.92026042,-50.87682156,5,1305
2.266472634,r,2,-79.98334654,-67.08231262,5,940
2.266301002,r,3,-81.99974711,-52.25323401,4,1366
2.266258487,pair,2,-78.53436073,-68.67306434,4,537
2.266133974,r,3,-80.89871323,-69.56126708,3,559
2.26584224,r,1,-81.84188049,-48.39906605,3,1122
2.265513135,r,1,-80.60616702,-75.54582843,3,324
2.265306752,pair,2,-80.92719343,-50.98286542,4,40
2.264071081,l,3,-80.09032566,-77.16583331,4,888
2.263686533,pair,1,-82.55381426,-62.5271588,3,269
2.263503092,pair,1,-75.82608013,-64.96462593,4,994
2.263366511,pair,1,-80.5973935,-75.56054351,3,324
2.263122384,l,2,-80.38388417,-64.48040432,5,696
2.262714244,l,1,-80.69648103,-49.20492325,4,582
2.262524485,l,2,-81.92294042,-50.57956965,5,802
2.262302439,r,1,-82.19221328,-65.66876671,4,574
2.262228848,r,3,-77.37969126,-75.25487606,2,522
2.261976,l,3,-81.91857933,-50.7940759,5,802
2.261948026,r,1,-80.44395554,-33.70133454,6,1191
2.261894218,l,3,-81.87754554,-47.64462675,5,643
2.261624012,r,2,-78.19337057,-74.26256199,4,727
2.261392062,l,2,-75.01805507,-62.33809228,2,437
2.260908676,l,1,-78.84703751,-70.60291573,5,1162
2.260434336,r,3,-81.91268177,-50.78900462,5,802
2.260408134,pair,2,-81.94939145,-65.42151843,5,574
2.260217869,pair,3,-80.2519478,-61.63763202,5,613
2.259881506,r,2,-79.24872484,-31.58909481,3,2
2.259410638,r,1,-81.75771169,-63.61720247,4,918
2.259253658,pair,2,-76.72656864,-70.18829015,4,537
2.259158565,pair,3,-79.93839674,-31.38956712,3,908
2.25857486,l,2,-80.650727,-75.55763642,3,1269
2.258425895,l,1,-80.9363121,-51.19570096,4,765
2.258288934,pair,2,-81.78091388,-62.32212012,2,1299
2.258209033,r,3,-81.65203352,-42.60104521,3,216
2.258169361,pair,3,-81.99263439,-52.23624287,4,1366
2.257638497,pair,2,-80.65103225,-75.55515774,3,1269
2.257133052,l,2,-81.78102409,-62.32508182,2,1299
2.256736095,r,2,-82.43751513,-61.22024198,6,1092
2.255587885,r,2,-79.306541,-32.56439682,5,1008
2.255502891,r,2,-80.92709776,-50.98542835,4,40
2.255381187,l,3,-78.20673314,-74.54139135,2,522
2.254681981,r,3,-82.05849452,-52.62877996,5,924
2.254382309,r,1,-79.98863735,-66.91096854,5,940
2.253896678,l,1,-79.99421327,-66.91290854,5,940
2.25328925,l,1,-80.37913815,-64.28867412,5,696
2.253043117,r,2,-80.39175825,-64.4886704,3,1299
2.252597848,pair,3,-82.07115269,-52.65071232,5,924
2.252367144,r,3,-78.90426448,-70.99982233,4,1223
2.251365959,pair,2,-79.29359095,-76.46143722,6,1208
2.251028684,r,3,-78.51562409,-68.53424083,4,537
2.250128245,pair,2,-80.60567431,-75.61856259,3,1269
2.249898184,pair,3,-80.61836781,-75.63066168,5,605
2.249050768,pair,1,-81.53698295,-64.26359301,4,476
2.248997092,l,2,-81.87220137,-46.07391429,5,1381
2.248270681,l,2,-81.90188442,-49.50219171,5,1183
2.2481181,pair,1,-81.74274984,-42.87327344,3,216
2.24791854,r,2,-79.3703183,-30.55179466,3,908
2.247773401,pair,2,-80.93700147,-52.29292919,4,1329
2.247556191,r,2,-80.79565231,-63.92372775,3,1299
2.247414292,r,1,-82.23406126,-65.57217527,3,217
2.247079215,r,3,-80.47876395,-32.76050647,5,688
2.246968041,pair,2,-80.08234662,-78.35784847,2,1352
2.246808828,l,2,-82.11510624,-60.54882719,6,1092
2.246748984,r,1,-81.48918224,-63.60869169,4,513
2.246352808,r,1,-80.47613568,-33.13925004,5,688
2.246126374,r,3,-76.79132685,-70.52371488,4,1040
2.246097192,r,2,-79.96265487,-31.24486519,3,908
2.245889768,l,1,-78.99682725,-35.39777348,6,1191
2.245706752,l,2,-80.39037833,-64.49571685,3,1299
2.244839503,r,2,-76.78527477,-71.03298466,4,102
2.24476776,r,1,-80.38297109,-64.29855033,4,696
2.244295014,r,2,-80.35879357,-64.19231507,4,1138
2.244293746,r,2,-78.94137059,-79.13724242,3,590
2.244108705,pair,3,-80.90071801,-69.56155561,3,559
2.243878722,r,3,-79.39704586,-30.47954812,2,1328
2.243876457,pair,2,-81.91060269,-50.55944347,5,802
2.243284949,pair,3,-79.75034174,-60.22420256,4,1336
2.241723772,l,3,-77.87868743,-80.02865732,2,4
2.241713732,l,3,-79.38151192,-30.50172405,3,1328
2.241640531,r,2,-81.8313321,-48.59952091,4,1122
2.241040168,l,2,-77.75467212,-72.75332222,3,339
2.240803817,l,2,-78.53407224,-83.39812004,5,956
2.239487062,pair,1,-80.34681765,-63.98908577,4,1138
2.239235835,r,2,-79.76977411,-70.45462681,5,300
2.239006128,l,2,-83.28711772,-61.19593177,5,467
2.238991033,r,3,-80.93743241,-50.79378964,4,765
2.238757115,l,3,-79.63295067,-60.08181483,3,1336
2.238332316,pair,1,-80.51041868,-34.8837069,5,1152
2.23789923,pair,3,-80.67236722,-48.8530761,4,582
2.237825597,r,2,-79.22905814,-67.18556087,3,476
2.237538388,r,3,-82.14882721,-61.38857631,3,1299
2.23744233,l,2,-80.25280387,-31.43731787,5,1008
2.237422578,pair,2,-78.83455881,-78.24734095,4,529
2.236816302,r,2,-80.4501019,-59.73618239,5,933
2.235518923,r,1,-80.17020571,-31.06593548,5,1350
2.235185322,r,3,-82.77488301,-57.67476453,3,1116
2.235101563,l,3,-76.69550808,-69.82003288,3,979
2.234856559,pair,1,-80.38219522,-64.29484483,5,696
2.234849959,r,3,-78.82599437,-81.20470055,4,629
2.233537518,r,1,-79.23285401,-33.84849643,5,627
2.233471313,pair,1,-82.67503736,-57.36826239,3,110
2.23328186,l,3,-80.90116293,-69.55948473,3,559
2.232652727,r,3,-76.79120413,-71.43088238,4,1047
2.232234694,pair,3,-78.90399515,-71.00227547,4,1223
2.232143553,pair,3,-80.93160606,-68.83049808,4,498
2.231340721,pair,1,-80.95917796,-52.64866264,4,1107
2.231230264,pair,1,-81.8739275,-49.23199732,5,1183
2.231132871,l,2,-79.76995101,-70.44991634,5,300
2.230968613,r,1,-79.2152393,-31.01093438,3,1328
2.230966546,pair,2,-80.51768201,-35.23505142,5,871
2.230831119,l,2,-80.57035388,-35.42463212,4,429
2.228485482,pair,1,-82.31471965,-44.11871856,4,253
2.228148698,pair,1,-82.8754535,-61.9617373,6,1092
2.228020001,l,1,-79.70014395,-66.30294969,5,1382
2.227785873,pair,2,-81.49422202,-63.82500092,4,513
2.226812569,l,1,-80.69357672,-47.39113238,3,902
2.226735514,pair,1,-80.96464365,-68.48512334,4,498
2.226503372,r,1,-80.34464082,-63.98874622,4,1138
2.225985593,l,1,-82.13843314,-65.50869276,5,659
2.225837472,r,3,-80.96935553,-53.08080812,3,948
2.225541043,pair,2,-82.10929523,-65.33405382,5,659
2.223562839,pair,1,-81.92174108,-50.35776851,5,802
2.223516868,l,1,-79.58783674,-50.60488527,5,582
2.223226626,pair,2,-82.15539351,-61.60812938,3,1299
2.222439754,r,3,-79.03988212,-81.73659637,3,773
2.222421839,l,3,-79.20284222,-77.49559235,2,1352
2.222263215,pair,1,-76.79027144,-70.53467531,5,95
2.222136819,r,3,-79.76213953,-32.47376889,5,85
2.221763868,l,3,-79.48394644,-50.38312786,5,582
2.221645485,r,2,-78.92995512,-75.7519584,3,788
2.221011091,r,2,-78.5346315,-68.67063755,4,537
2.21979254,r,2,-82.15476416,-61.60610407,3,1299
2.219280874,l,1,-78.1858742,-74.10129748,3,727
2.219001715,l,2,-75.80697705,-64.85394491,4,994
2.218817938,r,3,-82.11979258,-60.79318631,6,1092
2.218165403,pair,3,-77.87650886,-80.02857033,2,4
2.218086541,l,2,-82.336261,-44.88396367,5,18
2.217574539,l,3,-80.92581214,-68.81895397,4,498
2.217199694,l,3,-78.97585421,-35.61674142,4,307
2.216494333,l,3,-79.54151865,-66.9813954,5,498
2.216360968,r,3,-82.55380807,-63.01501209,3,269
2.216216908,r,2,-75.01757501,-62.3411092,2,437
2.215574836,r,3,-77.88519916,-80.01894344,2,4
2.215174582,r,3,-80.67897651,-65.7171145,5,979
2.214635803,pair,2,-82.43763093,-61.21713099,6,1092
2.214259611,l,2,-82.42971873,-61.04465874,2,1299
2.214022406,pair,3,-79.06068934,-35.52488367,4,307
2.213824012,l,2,-75.21783984,-63.66597513,2,872
2.213124837,pair,2,-82.55713417,-63.03527355,5,1214
2.212888095,l,1,-78.79045434,-82.86000354,5,1193
2.212571677,r,1,-79.59028998,-50.59745638,5,582
2.212070352,pair,1,-79.23345936,-33.85011322,5,627
