tide_range,beam,beam_pair,lat,lon,repeat_cycles_no,track
1.407834525,pair,1,-80.75425151,-75.08079534,2,766
1.4068857,pair,2,-79.69129141,-32.47302072,4,1030
1.406134707,r,2,-78.81371491,-67.87792936,3,34
1.406105138,pair,2,-76.25939619,-68.32092072,2,1306
1.406064445,pair,2,-82.77541971,-62.86115148,4,1040
1.403955862,pair,1,-78.9199052,-35.62009386,3,893
1.403807305,pair,1,-75.67240049,-64.17540696,2,559
1.403184585,l,3,-81.77849821,-64.02215261,4,10
1.403013735,r,1,-80.42517557,-64.61446062,2,254
1.4030088,l,2,-76.68306718,-73.33629405,3,781
1.40271946,r,2,-79.72574103,-50.94220143,2,162
1.402631587,r,3,-80.01877323,-77.51155788,3,446
1.402258188,pair,3,-79.34233369,-76.500542,4,766
1.402088828,r,2,-74.69743293,-62.93323126,4,498
1.40170064,r,1,-80.45657177,-63.09975527,3,132
1.401574743,l,3,-79.35701575,-34.59313238,5,1213
1.400859837,pair,1,-77.91885952,-78.46669867,3,324
1.400552927,l,1,-79.26638496,-34.07714538,2,185
1.400357404,l,1,-77.91822179,-78.20992107,3,766
1.399891185,pair,3,-78.62164179,-77.25724109,3,766
1.398980847,l,1,-80.56400397,-46.37490629,3,1122
1.398128433,pair,3,-80.39304306,-65.86170824,4,34
1.397806622,l,3,-81.39679273,-65.68301961,3,193
1.397499833,pair,2,-79.41917075,-69.5744112,3,217
1.397463644,r,3,-78.77502088,-67.75866231,3,34
1.396908512,l,2,-79.70800974,-50.81297752,3,1085
1.396666153,r,3,-80.62959703,-47.37057737,4,238
1.396622585,r,3,-81.71068608,-63.38462479,5,894
1.395521435,r,2,-79.70201762,-32.48804236,4,1030
1.394660943,r,2,-79.97781576,-65.54155031,2,415
1.394341985,l,1,-79.68977463,-60.0940609,3,872
1.394057471,pair,2,-79.65688278,-71.35665594,2,1306
1.393487492,r,3,-81.98370057,-65.97375803,3,132
1.393348104,l,1,-79.6884782,-32.29486253,4,1030
1.393268323,pair,3,-80.40835918,-64.96120851,2,254
1.393203207,pair,1,-79.48120403,-68.13256282,4,620
1.39280518,r,1,-81.70325353,-63.45770384,4,10
1.392750765,r,2,-82.37189006,-65.23284315,4,955
1.392255111,pair,3,-79.19878297,-33.81798538,2,185
1.392019404,l,3,-78.77413178,-67.76389252,3,34
1.391915338,r,2,-78.86766455,-36.14373828,4,1252
1.391267911,r,3,-81.80041211,-64.66004154,4,1040
1.390927768,pair,1,-79.25280443,-32.59153844,4,1091
1.390773645,pair,1,-79.26752579,-34.07361952,2,185
1.390614613,r,1,-79.64625098,-50.67725631,2,162
1.390372193,pair,3,-81.98329192,-65.96991796,3,132
1.389964683,r,3,-77.93176512,-77.90016455,3,766
1.389710638,l,3,-79.19817023,-33.82098304,2,185
1.38942335,l,2,-80.26140074,-30.64726764,4,947
1.388137187,l,3,-76.28023537,-68.46240648,2,1306
1.387633978,r,3,-81.9738135,-50.82947249,4,445
1.387508891,r,3,-78.88874096,-35.91058614,4,893
1.387049157,r,2,-79.5839768,-67.38352798,3,1001
1.386970332,l,1,-80.75451992,-75.08312321,2,766
1.386921295,pair,2,-79.23829624,-78.92852436,4,87
1.386883362,l,2,-78.65932255,-77.37875802,3,766
1.385939766,l,3,-79.34564981,-34.32084271,3,268
1.385781773,pair,1,-78.64900677,-44.69692661,3,238
1.385724055,l,1,-79.28076228,-76.90323284,4,766
1.385672841,r,1,-80.54257385,-35.12663181,3,1313
1.384499115,l,3,-80.24074023,-30.47873772,4,344
1.384068528,l,3,-81.71245354,-63.38172783,5,894
1.383960542,l,1,-81.79446527,-64.07716991,4,34
1.383096193,pair,2,-79.29392664,-76.72061011,4,766
1.383057874,pair,1,-80.41917629,-64.60392409,2,254
1.382911519,pair,3,-79.19660774,-67.57701173,5,979
1.382704285,r,3,-79.10824168,-30.43136369,2,908
1.382197262,pair,3,-80.22518645,-43.69765859,5,1381
1.381785159,r,1,-74.96322387,-62.19142604,2,437
1.380457142,pair,3,-82.29451424,-65.30206092,4,955
1.380418072,pair,1,-80.06890814,-52.10794448,3,1207
1.380413815,l,2,-81.13756901,-40.0423492,6,856
1.379943634,r,3,-78.40822737,-77.46219775,3,766
1.379841212,r,1,-79.2071349,-31.76643348,4,1030
1.37946599,r,1,-79.50827776,-69.72144742,3,742
1.379196586,l,1,-79.50354573,-67.57484863,5,979
1.378998282,l,1,-78.91998444,-35.61796889,3,893
1.378708801,pair,3,-80.01781832,-77.51523198,3,446
1.378645722,r,1,-81.42453452,-65.3181079,3,193
1.378324413,l,1,-79.25223063,-32.58863707,4,1091
1.378138922,r,1,-79.26761847,-34.07122783,2,185
1.376843571,l,2,-78.70137738,-77.59692286,3,324
1.376679191,r,3,-82.48118192,-62.24500514,4,34
1.376650369,pair,3,-81.71148362,-63.38302004,5,894
1.376611237,l,1,-80.3618118,-75.88009421,3,324
1.376481959,l,2,-76.14387267,-78.38720541,2,1147
1.37601809,r,1,-79.08660104,-68.79780964,4,1040
1.375636937,l,2,-79.72626654,-50.93791115,2,162
1.374634381,l,2,-78.86821478,-36.14768113,4,1252
1.374153751,r,3,-78.62051081,-77.25616625,3,766
1.373824077,r,3,-79.33643497,-34.57448726,4,1213
1.373772463,l,2,-79.75820362,-65.81246648,2,415
1.372966068,pair,2,-80.03087707,-77.67752844,3,446
1.372934901,pair,3,-78.75576481,-67.69049289,5,620
1.372630013,l,2,-79.47184791,-68.28880349,4,620
1.372483362,l,2,-79.69172724,-32.47111588,4,1030
1.372420468,l,2,-80.62114865,-47.16276706,3,238
1.372124504,l,2,-80.90967685,-61.68430263,2,674
1.372003169,l,3,-79.25332741,-34.47789985,5,1213
1.371967314,l,2,-78.81333735,-67.88234892,3,34
1.371383281,r,2,-80.39255068,-61.89162225,3,171
1.371107307,pair,1,-81.42446071,-65.3151184,3,193
1.370669753,l,1,-79.26057255,-77.74740185,3,468
1.369368059,l,2,-81.97716141,-65.99006057,6,1077
1.367983843,pair,2,-79.5319443,-50.23558048,5,1024
1.367237785,pair,1,-74.96041878,-62.18818377,2,437
1.367101371,l,3,-78.86543847,-68.05922616,2,178
1.366257951,pair,2,-80.61849111,-47.16175252,3,238
1.366018849,l,3,-79.34311665,-76.50197914,4,766
1.36576029,l,1,-82.40014762,-65.04872433,4,955
1.365124901,l,2,-79.86916661,-66.97705799,5,979
1.363987213,r,3,-80.39277841,-65.8595524,4,34
1.363923812,pair,3,-79.43340116,-42.98832901,4,939
1.363177867,r,2,-76.25932842,-68.32266274,2,1306
1.362848749,l,3,-79.3268735,-81.26572977,3,712
1.362347197,r,3,-76.71660943,-73.95318183,2,842
1.361824228,pair,2,-81.98907879,-65.75667254,3,132
1.361721722,pair,2,-79.72617818,-50.94026227,2,162
1.36115998,pair,3,-75.72138029,-64.45474969,2,559
1.361105269,pair,2,-77.9838426,-80.86014243,2,65
1.361045441,r,1,-75.17625695,-63.28777155,3,369
1.359226411,r,3,-79.2531671,-34.48208844,4,1213
1.35813009,pair,2,-80.1701244,-43.491526,5,94
1.35785643,l,1,-80.08206361,-52.0940751,3,1207
1.35766327,l,3,-82.21198097,-61.23461723,4,650
1.357497094,pair,3,-76.65102421,-75.82079177,2,522
1.356996898,pair,3,-80.59574605,-65.58005548,4,34
1.356930011,r,2,-80.1445604,-59.76046871,3,1275
1.356350835,r,1,-77.9247372,-78.2001958,3,766
1.356036312,r,3,-78.88457358,-35.96689282,5,1252
1.354627235,l,2,-78.90544222,-35.7633049,3,893
1.354335538,pair,3,-81.39582582,-65.68428673,3,193
1.353528393,r,3,-79.22250689,-33.67003009,5,1152
1.353442642,l,2,-82.36154893,-61.44870897,3,857
1.353325384,r,3,-80.40826657,-64.96364751,2,254
1.352938809,r,3,-79.33771084,-76.50339518,4,766
1.352934722,l,3,-80.40879904,-64.95925119,2,254
1.352699316,r,1,-79.67731473,-32.2867324,4,1030
1.35216806,l,1,-80.17140082,-77.68322809,3,446
1.351991977,pair,3,-79.63182132,-71.4990188,2,1306
1.351433304,pair,2,-79.86960067,-66.97405794,5,979
1.351432011,r,3,-81.38881278,-65.67532802,3,193
1.351060186,pair,2,-82.48128315,-45.7459804,2,1259
1.349801043,l,2,-81.21459687,-67.25417739,4,818
1.349582,l,1,-79.34343129,-50.33459179,2,162
1.348619171,r,3,-80.98404254,-72.80436757,3,803
1.348563023,l,3,-82.44101372,-44.16262026,5,460
1.348491323,pair,2,-81.68225171,-63.79769256,5,476
1.348442288,r,2,-77.47594852,-74.16346225,3,1230
1.348245475,l,3,-80.01877864,-77.51649381,3,446
1.347739702,l,3,-80.9838914,-72.7986741,3,803
1.347489759,r,3,-80.04321045,-79.26868386,4,26
1.346399878,r,1,-80.07544058,-52.09732109,3,1207
1.346350007,r,3,-78.64968407,-45.01210317,3,238
1.345816021,l,3,-78.88907603,-35.90659187,3,893
1.34560844,r,1,-80.60994003,-46.96257647,4,238
1.344973166,pair,2,-78.90465967,-35.76478416,3,893
1.344890498,l,2,-82.47625609,-45.731741,2,1259
1.344853517,l,1,-77.97629029,-48.56524178,5,1222
1.344821432,l,2,-80.02835276,-77.68314767,3,446
1.34455762,pair,1,-76.37415774,-69.82726702,3,41
1.344189557,l,3,-78.78012132,-83.27845593,3,453
1.344087094,l,2,-75.17535347,-63.43169867,3,1314
1.343759916,r,3,-75.20041398,-63.86677566,2,1001
1.343638244,l,1,-81.41988821,-65.30471978,3,193
1.343436807,r,2,-79.64816159,-65.93716954,2,415
1.343189991,pair,1,-77.91779577,-78.208226,3,766
1.342934001,r,2,-79.86968591,-66.97147536,5,979
1.342888542,pair,2,-80.2737071,-30.86020811,3,847
1.342194924,l,2,-80.38384992,-44.76110648,4,1000
1.342088718,l,1,-77.91898498,-78.4686977,2,324
1.341847033,r,3,-78.66627174,-77.46030782,2,468
1.341738922,l,2,-75.32363431,-63.81882302,2,1001
1.34075544,l,1,-81.77445246,-42.56150021,3,658
1.340324917,r,2,-78.66479658,-77.36924582,3,766
1.340170816,pair,1,-79.34091238,-50.33389561,2,162
1.33999994,r,3,-79.16751999,-34.10894368,3,1130
1.339796341,r,3,-80.50346447,-33.6953447,5,1030
1.339665641,l,1,-80.03696873,-77.8510965,3,446
1.339625135,r,3,-81.9101323,-65.23223162,4,1101
1.339415447,r,2,-80.62043318,-47.1672358,3,238
1.33887246,l,3,-79.68171149,-50.79808799,5,604
1.338614952,r,2,-74.30398115,-61.07188956,2,628
1.338355171,l,2,-81.99262675,-65.76044383,3,132
1.338152685,r,1,-75.66407545,-64.17183751,2,559
1.337458471,pair,2,-80.38429446,-44.76429791,4,1000
1.336900018,l,2,-80.17021304,-43.49389014,5,94
1.336741985,pair,3,-81.97357896,-50.83303461,4,445
1.336485571,r,2,-79.33587406,-34.40734408,4,1213
1.335169694,r,2,-78.90387699,-35.76626701,3,893
1.33446098,l,1,-80.83607317,-62.58587495,4,513
1.333896232,r,1,-80.20276707,-43.62870826,5,94
1.333590945,l,2,-79.15464535,-67.78872143,5,979
1.333517033,l,1,-80.06545471,-79.19291486,5,971
1.333290214,r,1,-81.94761274,-49.24938911,5,1207
1.33175642,l,2,-81.98493554,-50.43790116,3,1244
1.331181554,r,2,-81.98523098,-50.44482931,2,1244
1.330963395,r,2,-80.16933967,-43.49006074,5,94
1.330450635,r,2,-81.91636954,-48.23900406,5,619
1.330431444,r,2,-81.07641614,-40.3149823,4,573
1.33026597,l,3,-79.1105049,-30.42925595,2,908
1.330110312,pair,2,-79.23100164,-33.25257975,5,207
1.329419655,pair,1,-75.95214069,-65.92182477,3,613
1.329215297,r,2,-80.82242726,-62.76606719,3,513
1.3288486,r,3,-81.78340701,-64.17244127,4,537
1.328691562,l,2,-79.21142915,-67.46885216,3,34
1.328644205,pair,1,-81.82330296,-64.96598105,5,574
1.327596482,r,1,-79.4837453,-68.1375899,4,620
1.32701791,r,3,-78.82541139,-78.65886095,3,87
1.32700166,r,2,-81.45545317,-64.79977627,2,132
1.326752557,r,2,-79.10755748,-30.52717811,4,466
1.326608249,pair,3,-78.65822362,-45.01845785,3,238
1.326469851,l,1,-79.73538783,-67.12300663,2,56
1.325992414,l,1,-80.50677659,-33.31879472,5,1030
1.325874755,l,1,-79.57612817,-67.19907769,4,1001
1.324913011,pair,3,-80.88824615,-51.89877326,4,101
1.323426874,pair,1,-80.83738366,-62.59002144,4,513
1.32332706,pair,3,-81.78334419,-64.1756558,4,537
1.323088361,l,1,-79.21876825,-79.0003002,3,1032
1.321832642,pair,2,-82.10279081,-46.25951285,4,436
1.321553235,r,1,-81.82630748,-64.9743649,5,574
1.321045417,l,1,-79.48075961,-68.12983614,4,620
1.319889348,pair,2,-79.10939687,-30.52659957,5,466
1.319325364,l,1,-82.77790658,-62.85036281,4,95
1.31847177,r,1,-79.34135197,-50.33674094,2,162
1.318340165,l,1,-78.69459643,-77.50124537,3,766
1.317963428,pair,2,-80.25789281,-30.57974471,5,1289
1.317569105,pair,1,-79.52034139,-30.9399418,5,886
1.317206264,r,3,-76.65763389,-75.81410797,2,522
1.317188666,r,1,-81.99330408,-65.80256742,6,1077
1.317100726,r,2,-82.95880777,-62.67464599,5,598
1.317097505,l,1,-80.1391665,-59.82761241,4,833
1.317066825,r,1,-82.01887034,-51.19282395,4,445
1.316938255,l,1,-79.50686899,-69.71529735,3,742
1.316281335,l,1,-78.65205999,-44.69775087,3,238
1.315049849,l,1,-78.50397162,-67.04198285,2,857
1.314573288,l,2,-78.65461513,-45.11541143,5,1183
1.313525451,r,1,-81.93427756,-46.49288646,4,497
1.313383628,pair,2,-82.48773886,-55.20248985,2,1314
1.312549239,l,2,-79.96970886,-51.79596828,2,262
1.31251706,pair,1,-81.98841353,-65.79023604,6,1077
1.312089042,r,2,-81.05381864,-40.28012248,4,573
1.31202353,pair,2,-81.98278119,-50.43632393,3,1244
1.309944343,r,3,-80.64261704,-47.59552721,5,18
1.309597283,pair,3,-77.16044953,-76.47108122,2,141
1.309490689,l,2,-79.14998383,-67.67618592,4,1062
1.309130204,pair,3,-79.10937323,-30.43031157,2,908
1.308596236,l,1,-82.02028897,-51.19633784,4,445
1.307703445,l,3,-82.2877686,-65.28461806,4,955
1.307693547,r,3,-81.78862428,-64.04683449,5,10
1.307556916,r,1,-81.77147927,-42.56067017,4,658
1.307058067,pair,2,-80.91493391,-61.67303156,2,674
1.306267423,l,3,-77.97218771,-80.98415207,2,1010
1.306149769,pair,3,-80.98414025,-72.80178669,3,803
1.306036337,pair,2,-78.79704651,-67.8329052,2,178
1.305327625,r,2,-80.9096482,-61.67862887,2,674
1.304548733,l,3,-81.78345371,-64.17855408,4,537
1.304141553,pair,2,-80.82272735,-62.7638598,4,513
1.303305533,pair,3,-78.69358182,-69.44361212,5,300
1.302691373,l,2,-79.26635362,-34.32665382,5,1213
1.302654828,l,2,-77.80427965,-79.71943524,2,888
1.301551752,pair,3,-78.8667531,-68.06285362,2,178
1.301233359,pair,1,-78.63812457,-81.70883003,4,629
1.301027798,r,2,-81.5927173,-63.95185736,3,476
1.300851659,l,1,-81.9869691,-65.7844078,6,1077
1.300223603,l,2,-81.45479161,-64.7928785,2,132
1.299674078,r,2,-81.99199114,-51.01900304,4,445
1.299230631,r,2,-77.99374805,-48.65846661,2,780
1.299132734,r,1,-80.73811459,-54.40577658,4,345
1.298512941,pair,3,-76.32825485,-69.53531759,3,925
1.298453297,r,2,-81.89873377,-48.46506364,4,177
1.297711083,l,3,-79.43019517,-67.3725723,4,1001
1.297544713,l,1,-79.71137137,-70.71281351,4,781
1.297537385,r,1,-79.33243556,-34.23703281,4,1213
1.297514058,l,3,-78.88123996,-35.97472824,4,1252
1.297220025,r,3,-76.75245546,-70.62362984,4,986
1.297027554,l,1,-74.33727798,-61.31833092,2,1321
1.296127089,r,1,-80.03159965,-77.85283916,3,446
1.295497774,r,3,-81.98115965,-50.66121669,3,1244
1.294990143,l,1,-80.76641248,-62.86693673,2,735
1.294982997,r,3,-82.2954294,-65.30723823,4,955
1.294421181,r,2,-79.47802337,-68.3003275,4,620
1.293986533,l,2,-79.58467748,-67.37941767,4,1001
1.293908838,r,1,-78.79744095,-78.31369353,3,87
1.293902895,r,2,-74.24361837,-61.36449627,3,186
1.293617638,l,1,-81.82357682,-64.96352808,5,574
1.293405775,l,2,-80.32340104,-61.46947205,4,1055
1.293281388,r,1,-75.32420515,-63.70191683,3,1001
1.293138887,l,1,-79.96021956,-65.48600579,4,857
1.292410438,r,3,-78.85827981,-68.05635064,2,178
1.292039626,pair,2,-79.9258997,-66.6469941,3,34
1.290130926,pair,3,-78.7927305,-45.15350704,3,238
1.28999322,r,3,-80.60080824,-75.08945184,3,102
1.289469235,r,3,-80.79034901,-62.91335557,3,513
1.28900866,pair,1,-79.95943524,-65.48449958,4,857
1.288538745,pair,1,-80.20355377,-43.63026121,5,94
1.288485495,l,1,-78.01615431,-48.79079427,2,780
1.288232095,r,3,-80.74224209,-75.2933044,3,102
1.288176232,l,3,-81.98649554,-65.97307814,3,132
1.287735696,l,2,-80.73518695,-64.27628958,3,857
1.287635351,pair,2,-75.32638946,-63.85769746,3,430
1.2876136,r,1,-78.74690431,-67.62721119,2,178
1.287515571,l,3,-75.35518355,-64.21904502,4,559
1.287508448,r,1,-80.95098865,-61.29498211,3,171
1.287436403,pair,2,-79.54143153,-32.29944833,4,1030
1.285690236,r,1,-81.8893793,-64.05186256,3,955
1.285195443,r,2,-75.32378014,-63.82232161,2,1001
1.284328063,r,2,-78.35118464,-77.66885255,3,766
1.284001739,r,2,-79.7587311,-65.80711455,2,415
1.283483059,r,3,-78.38977404,-67.59265482,2,178
1.282696511,r,2,-82.47191382,-45.72896504,2,1259
1.281763158,r,1,-79.24344245,-78.77168223,3,87
1.281584077,l,1,-79.22448129,-78.78068148,3,446
1.281267482,l,1,-82.33541332,-61.02173763,3,650
1.281216715,l,1,-79.64728647,-50.67386383,2,162
1.28096662,l,3,-81.97196824,-50.83925872,4,445
1.280537774,r,3,-78.69577583,-69.44796535,5,300
1.280231311,pair,2,-79.75846741,-65.80979168,2,415
1.278940515,l,3,-80.53338104,-76.02652889,5,1108
1.278929181,pair,1,-79.65924741,-50.68990452,2,162
1.278811345,pair,3,-82.43935605,-44.16290692,5,460
1.278808412,pair,1,-82.01983797,-51.19408782,4,445
1.277737485,pair,2,-79.59343247,-31.32127446,5,24
1.277619318,pair,3,-79.89366725,-59.75919461,4,430
1.277286391,l,2,-81.99238339,-51.0245866,4,445
1.277265842,pair,3,-79.34163715,-50.40871056,6,604
1.27691257,l,3,-78.66075136,-45.0188492,3,238
1.276369625,l,3,-80.50834147,-33.69694177,5,1030
1.276343608,pair,1,-78.69084026,-77.5026835,3,766
1.276196268,pair,2,-78.65499344,-45.11795994,5,1183
1.275869124,r,2,-79.23994593,-78.93299436,3,87
1.275790694,r,1,-82.36724722,-54.91469612,3,1253
1.275301646,r,1,-79.86375681,-31.72726636,5,969
1.274916558,l,2,-80.49996557,-33.49725665,5,1030
1.274482999,pair,2,-77.99382265,-48.66041981,2,780
1.274197169,r,1,-80.13690011,-59.82975139,4,833
1.274128508,r,1,-78.50259019,-67.0389898,2,857
1.272331459,r,2,-82.51296302,-46.33764066,4,375
1.27210016,r,3,-79.63025411,-71.49940837,2,1306
1.271863936,l,3,-79.22285549,-33.66589577,5,1152
1.270716559,pair,3,-78.88342205,-35.97003161,5,1252
1.270484028,l,1,-81.94834631,-49.25433036,4,1207
1.270068179,pair,3,-80.64427565,-47.59583473,5,18
1.26940656,r,1,-81.97196446,-50.19538382,2,1244
1.269029192,r,2,-82.44907891,-44.37766291,5,460
1.268918215,r,1,-80.25388468,-43.89246691,3,497
1.267809946,l,1,-80.73460516,-62.95869184,5,1016
1.266919001,l,2,-81.68545042,-64.15560867,4,513
1.266861401,pair,2,-82.96677236,-62.65849969,5,598
1.266413224,r,1,-79.51903694,-30.93910099,5,886
1.266369742,l,2,-79.39843913,-50.30255774,5,604
1.26606878,r,2,-79.26566393,-34.33047544,4,1213
1.265930879,pair,3,-75.66088083,-64.15524406,2,1001
1.264839681,r,3,-82.04341589,-51.82101002,3,863
1.264800542,r,1,-75.15006138,-63.04388128,3,811
1.264754311,pair,3,-79.75694125,-60.75103417,3,452
1.26447871,r,1,-79.62306726,-66.13771406,2,415
1.264244696,r,2,-79.72147402,-60.53775035,3,452
1.263063124,pair,2,-81.99227332,-51.02162903,4,445
1.262607727,r,1,-82.03469815,-51.35166412,3,863
1.262132845,l,1,-76.30644115,-69.25997049,2,925
1.261617689,l,1,-80.72859927,-64.4785347,3,857
1.261522454,r,3,-79.29658339,-76.80922166,2,324
1.261082699,pair,3,-79.68179773,-50.80060386,5,604
1.259821355,pair,2,-79.47636044,-68.29616414,4,620
1.258857347,pair,2,-78.67048108,-69.26396487,5,300
1.258828986,r,3,-78.78895899,-44.89296147,3,680
1.258799675,r,2,-79.9689987,-51.79161718,3,262
1.258436422,l,3,-80.93075163,-61.45538875,2,674
1.257710262,pair,3,-79.46323336,-68.45024219,4,620
1.25766684,r,1,-81.93217863,-48.04595446,5,619
1.257004393,pair,1,-75.90261561,-65.61991124,3,1123
1.256985674,pair,3,-81.18007063,-40.93700893,4,131
1.256755015,pair,2,-80.63642329,-34.72885044,5,649
1.25617162,l,1,-80.20399212,-43.63225621,5,94
1.256102755,r,2,-80.03148526,-77.67429822,3,446
1.255892763,r,2,-77.8002686,-79.71875974,2,888
1.25517664,l,2,-76.75156168,-71.52317284,3,605
1.255051594,l,1,-74.97753976,-63.92688442,3,872
1.254922577,l,1,-79.66521725,-71.19198514,2,1306
1.254607107,r,1,-80.84492003,-62.60389249,3,513
1.254325727,r,3,-82.21432776,-61.24594127,4,650
1.254115008,pair,1,-81.94546806,-49.25619258,5,1207
1.2539162,r,1,-79.16675666,-34.05979196,4,1213
1.253838595,l,2,-81.16617053,-40.4496459,4,573
1.253735462,r,1,-82.97181595,-62.71879468,3,208
1.253461485,l,3,-79.46227187,-68.44681245,4,620
1.252983928,l,1,-81.97098349,-50.18694828,3,1244
1.252785004,pair,3,-80.13727726,-59.66968798,2,330
1.251680633,r,2,-80.49369361,-33.49396334,5,1030
1.250884131,l,1,-80.13474015,-59.55789385,3,872
1.249739534,l,1,-82.11127147,-46.04500174,4,436
1.249736446,l,3,-81.18069008,-40.93519172,4,131
1.249138888,pair,1,-81.93021373,-48.03927448,5,619
1.248930953,l,2,-79.5415171,-32.2971748,4,1030
1.248711374,pair,2,-80.80507348,-75.5929913,4,827
1.248578325,l,3,-79.03699202,-34.50412682,5,771
1.248535414,r,3,-80.3270987,-44.35610162,4,497
1.248252314,pair,2,-81.73572262,-42.40953258,4,658
1.247475931,pair,2,-81.91132109,-48.22641544,5,619
1.247462891,l,2,-81.07470638,-40.30677379,4,573
1.247168206,pair,1,-82.49157197,-46.56576132,4,878
1.247159905,pair,1,-82.1877496,-53.9804066,4,1046
1.246941649,pair,3,-82.0493704,-51.82964093,3,863
1.245110985,l,1,-81.94038948,-47.79521275,4,1061
1.244805847,l,3,-76.30071134,-68.80650429,3,415
1.244608192,r,1,-78.68902063,-77.50241541,3,766
1.244035439,pair,3,-81.90214987,-48.4314254,5,619
1.24383497,l,3,-80.64732215,-47.59413725,5,18
1.243774212,l,3,-79.56312757,-67.52519348,3,1001
1.242772057,l,1,-79.21858565,-67.88503515,5,979
1.241672502,r,1,-79.21571334,-30.47807393,5,466
1.241486881,l,1,-79.21622519,-30.47408291,5,466
1.241358792,r,3,-80.28580037,-31.06226247,3,847
1.241335691,r,2,-78.60549486,-50.1698448,3,18
1.24090552,l,2,-79.59926642,-31.32588638,5,24
1.240178437,r,3,-74.95596796,-63.70082988,3,872
1.240160061,pair,1,-79.67560233,-71.20637474,2,1306
1.239929963,r,2,-76.68143166,-71.99414512,3,1108
1.239460256,l,3,-82.04690172,-51.82164288,3,863
1.239414339,l,1,-82.99803828,-61.54496127,3,34
1.239028656,l,2,-80.29031964,-44.11807133,3,497
1.238049814,r,2,-78.65498293,-45.12012543,5,1183
1.237278959,r,2,-79.3459016,-34.67823634,5,771
1.23727043,l,1,-80.25264635,-43.88572322,3,497
1.236652724,r,1,-79.73504236,-67.12742243,2,56
1.235303006,l,3,-80.77856868,-62.8907834,4,513
1.23513741,r,3,-81.89928685,-48.42907122,5,619
1.234604501,pair,3,-79.05816317,-34.26865678,6,1213
1.23385153,r,2,-76.95021084,-77.02760814,3,1086
1.233804188,pair,1,-79.73477898,-67.12470425,2,56
1.233152913,r,1,-80.50694183,-33.32421875,5,1030
1.233094867,pair,1,-81.77346844,-42.55974351,4,658
1.232943906,l,2,-81.73722696,-42.4103877,3,658
1.23247684,r,1,-81.93379762,-47.78915702,4,1061
1.232178487,l,2,-81.90918899,-48.21932597,5,619
1.231451433,pair,3,-82.22611648,-61.49293312,3,857
1.231314403,pair,1,-81.88845015,-64.04707738,3,955
1.231257594,pair,1,-82.03118737,-51.34185916,3,863
1.230369878,pair,1,-78.64395228,-69.0817568,5,300
1.230107352,l,2,-80.41898692,-44.98398292,3,1161
1.229782692,l,3,-80.61664873,-34.62854043,4,1091
1.22922264,pair,2,-76.6784121,-74.32463552,2,1291
1.228860562,pair,1,-77.19949666,-76.39705525,3,971
1.228860011,l,3,-75.197003,-63.86165375,3,1001
1.228849485,l,1,-81.93152436,-48.03868606,5,619
1.228614121,l,2,-77.99337118,-48.66283514,2,780
1.228512657,r,1,-82.18488657,-53.97796475,4,1046
1.227565831,l,1,-79.15673272,-68.03913672,2,178
1.226858027,l,1,-81.89631503,-64.05850542,3,955
1.226584,l,2,-79.25087061,-34.56994501,5,771
1.226477428,r,1,-80.60598743,-34.23844489,4,1091
1.226033729,r,1,-81.57309978,-63.49086131,3,955
1.225145096,pair,2,-80.49691641,-33.49573021,5,1030
1.224661356,l,2,-80.82314825,-62.76182338,4,513
1.223721562,r,1,-75.94927198,-65.92197889,3,613
1.223512946,pair,1,-81.98731016,-65.79616812,5,659
1.223485401,r,3,-78.55357342,-50.06520661,3,18
1.223037647,pair,3,-80.28641403,-31.06053685,3,847
1.222057927,l,1,-75.01883973,-63.51723998,2,1001
1.221560881,pair,3,-81.78131045,-64.03064684,5,10
1.220992124,pair,2,-80.29079431,-44.1212642,3,497
1.220203921,r,3,-79.76254485,-65.62859149,2,415
1.219821252,r,3,-81.68825473,-65.12470369,4,598
1.219726485,r,1,-80.35389422,-44.54140877,4,1000
1.219177058,l,3,-81.90139932,-48.4268782,5,619
1.21897407,l,2,-77.1173998,-76.64422793,2,141
1.218865203,pair,3,-79.0369095,-34.50627925,5,771
1.21832845,pair,3,-80.32944724,-44.35680828,5,497
1.217899716,pair,2,-82.03974668,-51.58429943,3,863
1.217403767,pair,3,-80.66175957,-64.18716475,3,857
1.216944674,l,1,-82.02905408,-51.33469402,3,863
1.216590473,pair,1,-79.16597028,-34.05651365,5,1213
1.216580739,r,3,-81.91502264,-48.19907282,4,1061
1.216211984,r,1,-82.38900628,-61.62149432,3,857
1.215641536,r,1,-81.98772288,-65.79234859,5,659
1.215600228,l,1,-75.6633349,-64.16798974,2,559
1.215178515,pair,3,-81.79468353,-64.41474616,4,95
1.214873693,r,1,-77.9750869,-48.56214379,4,1222
1.21443368,r,2,-81.58590675,-63.72597169,3,955
1.213662583,r,3,-79.03752577,-34.50917497,5,771
1.213222601,r,1,-79.60428365,-67.19747577,2,34
1.211875425,pair,2,-79.54924103,-31.5298532,5,969
1.211773098,pair,2,-80.83336887,-74.19395856,3,483
1.211766904,pair,3,-80.78749447,-62.90652977,4,513
1.211453651,l,3,-80.28615836,-31.05765214,3,847
1.209813827,l,1,-80.94991043,-60.52268457,3,110
1.209553814,l,1,-79.29191511,-30.03559823,3,1350
1.208384153,pair,2,-79.70452581,-67.26211306,2,56
